Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2024-10-28 03:30:00,34.29,67.77,1.09,6.29,7.39,5.91,13.67,0.26,0.17,0.24,,,,18.51,6.29,19.87,68.9,0.45,191.83,,0.0,76.28,,
2024-10-28 03:45:00,35.6,71.5,1.12,6.43,7.56,5.84,13.85,0.26,0.92,2.47,,,,0.77,9.53,19.86,68.9,0.45,191.84,,0.0,76.28,,
2024-10-28 04:00:00,35.6,71.5,1.16,6.16,7.32,5.84,13.96,0.26,0.5,0.21,,,,6.21,4.47,19.85,68.9,0.45,191.77,,0.0,76.28,,
2024-10-28 04:15:00,35.6,71.5,1.11,6.27,7.37,5.83,13.87,0.26,0.17,0.21,,,,3.76,0.41,19.84,68.9,0.46,191.83,,0.0,76.28,,
2024-10-28 04:30:00,41.2,78.5,1.12,6.38,7.51,5.83,14.01,0.26,0.03,0.21,,,,21.61,8.52,19.85,68.9,0.45,191.83,,0.0,76.28,,
2024-10-28 04:45:00,47.6,86.5,1.19,6.3,7.49,5.85,14.08,0.26,0.09,0.21,,,,0.66,11.25,19.88,68.9,0.45,191.77,,0.0,76.28,,
2024-10-28 05:00:00,47.6,86.5,1.15,6.18,7.35,6.02,13.87,0.24,0.37,0.26,,,,3.37,10.7,19.89,68.9,0.45,187.79,,0.0,76.28,,
2024-10-28 05:15:00,47.6,86.5,1.28,6.06,7.34,6.11,13.68,0.24,0.86,1.32,,,,2.7,4.3,19.89,68.9,0.46,11.94,,0.0,76.28,,
2024-10-28 05:30:00,47.05,86.5,1.38,6.26,7.64,6.09,13.38,0.24,0.53,0.45,,,,4.67,10.89,19.9,68.9,0.47,11.98,,0.0,76.28,,
2024-10-28 05:45:00,46.4,86.5,1.38,6.31,7.67,6.12,13.35,0.24,0.87,0.21,,,,6.53,5.19,19.88,68.9,0.48,11.92,,0.0,76.28,,
2024-10-28 06:00:00,46.4,86.5,1.46,6.19,7.66,6.03,14.05,0.24,0.45,0.21,,,,0.35,0.93,19.88,68.9,0.48,17.99,,0.0,76.28,,
2024-10-28 06:15:00,46.4,86.5,1.45,6.28,7.73,6.12,14.13,0.24,0.24,0.42,,,,1.85,7.05,19.88,68.9,0.45,191.86,,0.0,76.28,,
2024-10-28 06:30:00,47.52,89.37,1.64,6.28,7.91,5.97,14.39,0.24,0.6,2.31,,,,1.92,0.46,19.9,68.9,0.45,191.8,,0.0,76.28,,
2024-10-28 06:45:00,48.8,92.5,1.72,6.18,7.9,6.02,14.4,0.24,0.42,0.21,,,,11.99,3.04,19.91,68.9,0.45,191.88,,0.0,76.28,,
2024-10-28 07:00:00,48.8,92.5,1.83,5.95,7.77,5.99,14.24,0.25,0.52,0.21,,,,13.3,0.27,19.91,68.9,0.45,191.83,,0.0,76.28,,
2024-10-28 07:15:00,48.8,92.5,1.83,5.8,7.66,5.94,14.14,0.25,0.85,0.21,,,,2.52,1.67,19.9,68.9,0.45,191.77,,0.0,76.28,,
2024-10-28 07:30:00,50.8,96.32,1.75,6.14,7.88,6.02,14.21,0.24,0.45,0.35,,,,3.57,3.81,19.92,68.9,0.46,191.76,,0.0,76.31,,
2024-10-28 07:45:00,53.2,100.5,1.78,6.08,7.86,5.89,14.24,0.24,0.57,1.19,,,,20.51,0.37,19.93,68.9,0.46,191.76,,0.0,78.0,,
2024-10-28 08:00:00,53.2,100.5,1.75,6.11,7.87,5.86,14.33,0.25,0.53,0.21,,,,23.61,2.67,19.93,68.9,0.48,191.89,,0.0,80.48,,
2024-10-28 08:15:00,53.2,100.5,1.65,6.19,7.83,5.94,14.72,0.24,1.22,0.21,,,,17.08,7.49,19.96,68.9,0.49,191.93,,0.0,82.98,,
2024-10-28 08:30:00,56.0,109.13,1.59,6.28,7.87,5.92,14.38,0.24,1.03,0.21,,,,10.2,11.47,19.98,68.9,0.49,192.02,,0.0,86.13,,
2024-10-28 08:45:00,59.2,119.0,1.72,6.38,8.1,5.79,14.48,0.25,0.64,0.26,,,,4.45,3.56,20.01,68.9,0.51,192.11,,0.0,91.02,,
2024-10-28 09:00:00,59.2,119.0,1.81,5.95,7.77,6.06,14.42,0.25,0.68,0.48,,,,5.17,2.04,20.05,68.9,0.54,186.08,,0.0,101.97,,
2024-10-28 09:15:00,59.2,119.0,1.76,5.91,7.67,6.05,14.55,0.26,0.67,0.21,,,,13.75,1.89,20.09,68.88,0.48,11.93,,0.0,109.58,,
2024-10-28 09:30:00,62.19,133.09,1.7,5.98,7.67,5.97,14.51,0.27,2.05,0.21,,,,7.33,3.78,20.13,66.06,0.48,11.95,,0.0,116.56,,
2024-10-28 09:45:00,65.6,148.5,1.43,6.08,7.51,5.9,14.24,0.27,0.74,0.21,,,,8.1,1.43,20.16,62.54,0.47,11.92,,0.0,123.95,,
2024-10-28 10:00:00,65.6,148.5,1.22,6.17,7.39,5.96,14.23,0.27,0.9,0.21,,,,6.46,4.49,20.21,59.21,0.47,11.97,,0.0,131.72,,
2024-10-28 10:15:00,65.6,148.5,1.18,6.09,7.25,6.11,14.14,0.26,0.73,0.21,,,,0.8,0.16,20.22,57.54,0.46,12.08,,0.0,134.43,,
2024-10-28 10:30:00,62.68,141.73,1.33,6.16,7.51,5.91,14.2,0.26,0.78,0.21,,,,1.54,0.98,20.24,55.43,0.47,12.45,,0.0,149.87,,
2024-10-28 10:45:00,59.2,134.0,1.31,6.09,7.41,5.91,13.98,0.26,1.03,0.21,,,,2.61,4.45,20.24,53.35,0.47,12.35,,0.0,195.57,,
2024-10-28 11:00:00,59.2,134.0,1.22,6.11,7.34,5.86,13.71,0.26,1.61,0.21,,,,4.67,6.02,20.27,52.48,0.47,12.36,,0.0,199.04,,
2024-10-28 11:15:00,59.2,134.0,1.2,6.0,7.19,6.06,13.69,0.26,2.27,0.42,,,,6.82,3.18,20.29,51.91,0.48,12.53,,0.0,143.04,,
2024-10-28 11:30:00,54.72,123.73,1.07,6.42,7.48,5.93,13.73,0.26,4.17,1.69,,,,12.63,5.35,20.29,50.3,0.48,12.6,,0.0,142.45,,
2024-10-28 11:45:00,49.6,112.0,1.31,6.07,7.38,5.75,13.76,0.26,5.66,2.61,,,,3.61,2.86,20.3,48.75,0.49,12.63,,0.0,141.63,,
2024-10-28 12:00:00,49.6,112.0,1.27,6.02,7.3,5.94,13.69,0.26,8.72,0.21,,,,2.97,2.32,20.3,45.17,0.49,12.3,,0.0,140.66,,
2024-10-28 12:15:00,49.6,112.0,1.21,6.18,7.39,5.84,13.68,0.27,15.14,0.21,,,,1.43,2.55,20.3,44.23,0.49,12.38,,0.0,139.57,,
2024-10-28 12:30:00,44.32,103.6,1.22,6.02,7.27,5.99,13.76,0.26,10.3,0.45,,,,3.31,2.05,20.31,44.01,0.48,12.15,,0.0,137.26,,
2024-10-28 12:45:00,38.0,94.0,1.27,5.93,7.21,5.96,13.83,0.27,12.53,0.9,,,,2.51,6.18,20.3,44.89,0.49,11.92,,0.0,135.54,,
2024-10-28 13:00:00,38.0,,,,,,,,,0.21,,,,6.4,9.65,,,,,,0.0,,,
2024-10-28 13:15:00,38.0,94.0,1.13,6.26,7.39,5.8,13.87,0.27,11.18,0.21,,,,4.6,4.79,20.31,45.54,0.51,12.45,,0.0,195.13,,
2024-10-28 13:30:00,36.32,93.28,1.14,6.19,7.33,5.92,,,,0.21,,,,4.71,2.14,20.31,46.7,0.49,12.5,,0.0,129.8,,
2024-10-28 13:45:00,34.4,92.5,1.33,6.12,7.47,5.88,13.02,0.26,10.83,0.21,,,,3.26,3.99,20.32,45.7,0.48,12.36,,0.0,126.97,,
2024-10-28 14:00:00,34.4,92.5,1.37,6.3,7.68,5.93,13.24,0.26,7.16,0.21,,,,9.25,4.26,20.28,46.54,0.5,14.53,,0.0,125.14,,
2024-10-28 14:15:00,34.4,92.5,1.37,6.43,7.81,5.97,13.73,0.26,5.18,0.21,,,,5.94,7.77,20.29,48.58,0.49,12.79,,0.0,121.93,,
2024-10-28 14:30:00,33.85,89.23,1.61,6.13,7.74,5.97,14.22,0.26,3.12,0.44,,,,6.96,5.76,20.26,51.74,0.5,12.72,,0.0,119.63,,
2024-10-28 14:45:00,33.2,85.5,1.77,6.24,8.01,5.93,14.4,0.26,2.95,0.83,,,,9.58,1.0,20.25,52.79,0.47,12.14,,0.0,116.21,,
2024-10-28 15:00:00,33.2,85.5,1.81,6.31,8.11,5.97,14.26,0.26,3.71,0.47,,,,7.94,1.58,20.27,52.45,0.49,16.34,,0.0,113.41,,
2024-10-28 15:15:00,33.2,85.5,1.91,6.31,8.23,5.96,13.89,0.25,3.75,0.21,,,,6.77,1.67,20.26,52.82,0.58,191.95,,0.0,110.35,,
2024-10-28 15:30:00,33.38,85.73,2.03,6.05,8.08,5.97,13.54,0.25,3.95,0.21,,,,7.66,0.92,20.26,53.17,0.57,192.01,,0.0,106.74,,
2024-10-28 15:45:00,33.6,86.0,1.9,6.04,7.92,6.06,13.41,0.25,2.62,0.21,,,,11.73,0.61,20.23,54.44,0.56,191.99,,0.0,100.35,,
2024-10-28 16:00:00,33.6,86.0,1.98,5.65,7.62,6.16,13.83,0.25,2.48,0.21,,,,8.21,0.84,20.21,56.34,0.56,186.12,,0.0,97.23,,
2024-10-28 16:15:00,33.6,86.0,1.81,5.95,7.76,6.09,13.8,0.25,3.32,0.21,,,,3.3,1.15,20.19,57.59,0.5,12.73,,0.0,92.79,,
2024-10-28 16:30:00,33.6,84.13,1.85,6.11,7.97,6.23,14.02,0.25,4.9,0.21,,,,3.97,0.63,20.17,61.59,0.5,12.69,,0.0,88.03,,
2024-10-28 16:45:00,33.6,82.0,1.89,6.04,7.94,6.18,13.71,0.26,5.36,0.21,,,,1.63,7.74,20.15,66.21,0.49,12.62,,0.0,82.6,,
2024-10-28 17:00:00,33.6,82.0,1.85,6.28,8.14,6.03,13.21,0.25,3.89,0.21,,,,2.98,15.19,20.14,67.09,0.49,18.33,,0.0,77.25,,
2024-10-28 17:15:00,33.6,82.0,1.77,6.9,8.67,5.69,13.65,0.26,2.18,0.21,,,,6.82,9.13,20.1,67.65,0.54,191.47,,0.0,76.28,,
2024-10-28 17:30:00,28.5,75.47,1.85,6.47,8.32,5.9,13.96,0.26,1.46,0.21,,,,4.42,9.37,20.08,68.73,0.53,191.63,,0.0,76.28,,
2024-10-28 17:45:00,22.4,68.0,1.76,6.32,8.08,6.12,14.18,0.26,1.85,0.21,,,,3.15,11.37,20.06,68.87,0.52,192.16,,0.0,76.28,,
2024-10-28 18:00:00,22.4,68.0,1.49,6.43,7.92,6.08,13.84,0.26,1.27,0.21,,,,7.37,11.83,20.03,68.9,0.52,191.84,,0.0,76.28,,
2024-10-28 18:15:00,22.4,68.0,1.54,5.88,7.41,6.04,13.38,0.27,1.67,0.6,,,,8.69,2.21,20.02,68.89,0.53,191.77,,0.0,76.28,,
2024-10-28 18:30:00,23.89,66.13,1.41,5.9,7.32,6.05,13.07,0.27,1.28,0.74,,,,6.34,3.22,20.0,68.9,0.54,191.98,,0.0,76.28,,
2024-10-28 18:45:00,25.6,64.0,1.23,6.26,7.51,5.82,13.16,0.26,1.56,0.21,,,,7.51,4.59,19.99,68.9,0.51,191.98,,0.0,76.28,,
2024-10-28 19:00:00,25.6,64.0,1.09,6.56,7.65,5.71,13.66,0.26,0.48,0.21,,,,15.75,2.54,19.96,68.9,0.51,189.95,,0.0,76.28,,
2024-10-28 19:15:00,25.6,64.0,1.17,6.25,7.42,5.89,13.83,0.26,0.86,0.37,,,,10.39,7.53,19.96,68.9,0.53,191.9,,0.0,76.28,,
2024-10-28 19:30:00,25.05,63.77,1.25,6.41,7.65,5.93,13.48,0.26,1.01,0.41,,,,1.67,16.82,19.96,68.9,0.52,191.87,,0.0,76.28,,
2024-10-28 19:45:00,24.4,63.5,1.19,6.29,7.48,6.02,13.31,0.25,1.12,0.83,,,,2.46,11.91,19.96,68.9,0.51,191.93,,0.0,76.28,,
2024-10-28 20:00:00,24.4,63.5,1.18,6.26,7.42,5.9,13.35,0.26,0.63,0.95,,,,2.53,7.13,19.95,68.9,0.49,191.88,,0.0,76.28,,
2024-10-28 20:15:00,24.4,63.5,1.19,6.37,7.53,5.8,13.3,0.25,0.48,0.21,,,,5.01,4.77,19.93,68.9,0.48,191.99,,0.0,76.28,,
2024-10-28 20:30:00,24.4,61.59,1.1,6.21,7.3,5.95,13.28,0.25,0.36,0.21,,,,8.35,2.92,19.93,68.9,0.49,191.83,,0.0,76.28,,
2024-10-28 20:45:00,24.4,59.5,0.93,6.45,7.4,5.88,13.37,0.26,0.62,0.21,,,,10.82,4.4,19.93,68.9,0.51,191.94,,0.0,76.28,,
2024-10-28 21:00:00,24.4,59.5,1.02,6.46,7.48,5.94,13.71,0.26,0.36,0.21,,,,13.59,1.83,19.94,68.9,0.49,192.03,,0.0,76.28,,
2024-10-28 21:15:00,24.4,59.5,1.09,6.41,7.48,5.94,13.86,0.25,0.4,0.21,,,,11.63,1.22,19.94,68.9,0.48,191.96,,0.0,76.28,,
2024-10-28 21:30:00,25.15,59.01,1.29,6.17,7.45,5.91,13.42,0.25,0.44,0.68,,,,6.14,3.67,19.93,68.9,0.49,192.08,,0.0,76.28,,
2024-10-28 21:45:00,26.0,58.5,1.16,6.07,7.22,6.03,13.46,0.25,0.22,1.43,,,,2.94,8.46,19.93,68.9,0.48,191.93,,0.0,76.28,,
2024-10-28 22:00:00,26.0,58.5,1.23,6.71,7.94,5.6,13.47,0.24,0.01,0.93,,,,2.95,15.56,19.93,68.9,0.47,191.9,,0.0,76.28,,
2024-10-28 22:15:00,26.0,58.5,1.35,6.15,7.5,5.91,13.37,0.24,0.26,0.21,,,,4.89,9.24,19.92,68.9,0.47,191.9,,0.0,76.28,,
2024-10-28 22:30:00,24.18,57.1,1.44,6.16,7.6,6.03,13.44,0.24,0.2,0.21,,,,14.61,7.34,19.92,68.9,0.47,191.84,,0.0,76.28,,
2024-10-28 22:45:00,22.0,55.5,1.7,6.04,7.73,5.99,13.36,0.24,0.54,0.85,,,,17.99,11.48,19.92,68.9,0.47,191.9,,0.0,76.28,,
2024-10-28 23:00:00,22.0,55.5,1.6,6.27,7.86,5.89,13.5,0.24,0.61,0.75,,,,7.22,12.02,19.91,68.9,0.47,191.85,,0.0,76.28,,
2024-10-28 23:15:00,22.0,55.5,1.7,6.18,7.88,5.86,13.62,0.24,0.19,0.21,,,,2.25,6.63,19.91,68.9,0.47,191.91,,0.0,76.28,,
2024-10-28 23:30:00,22.18,53.4,1.84,5.93,7.78,6.13,13.73,0.24,0.18,0.21,,,,1.91,6.26,19.91,68.9,0.47,191.89,,0.0,76.28,,
2024-10-28 23:45:00,22.4,51.0,1.64,6.19,7.83,6.11,13.82,0.24,0.21,0.21,,,,0.52,6.73,19.92,68.9,0.47,191.87,,0.0,76.28,,
2024-10-29 00:00:00,22.4,51.0,1.54,6.36,7.89,5.95,13.82,0.24,0.22,0.21,,,,4.7,4.73,19.91,68.9,0.47,191.94,,0.0,76.28,,
2024-10-29 00:15:00,22.4,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-10-29 00:30:00,21.85,49.37,1.51,6.54,8.03,6.1,13.87,0.24,0.26,1.21,,,,0.8,5.95,19.91,68.9,0.47,192.02,,0.0,76.28,,
2024-10-29 00:45:00,21.2,,1.67,6.29,7.95,6.18,,,,0.91,,,,1.58,0.14,,,,,,0.0,,,
2024-10-29 01:00:00,21.2,47.5,1.57,6.34,7.9,6.09,13.75,0.24,0.27,0.21,,,,4.06,1.99,19.91,68.9,0.47,192.02,,0.0,76.28,,
2024-10-29 01:15:00,21.2,47.5,1.67,6.46,8.12,5.91,13.84,,,0.21,,,,4.42,5.72,19.91,68.9,0.47,192.02,,0.0,76.28,,
2024-10-29 01:30:00,21.2,46.57,1.68,6.32,8.01,6.04,13.75,0.23,0.24,0.21,,,,4.54,8.49,19.91,68.9,0.47,192.05,,0.0,76.28,,
2024-10-29 01:45:00,21.2,45.5,1.8,6.24,8.05,5.92,13.82,0.24,0.34,0.46,,,,10.19,4.16,19.91,68.9,0.47,192.03,,0.0,76.28,,
2024-10-29 02:00:00,21.2,45.5,1.7,6.33,8.03,5.93,13.7,0.25,0.27,0.36,,,,18.32,3.61,19.9,68.9,0.46,191.96,,0.0,76.28,,
2024-10-29 02:15:00,21.2,45.5,1.72,5.89,7.62,6.01,14.05,0.25,0.87,0.21,,,,17.5,7.57,19.9,68.9,0.47,192.03,,0.0,76.28,,
2024-10-29 02:30:00,22.48,46.9,1.55,6.12,7.67,6.06,13.71,0.26,0.41,0.21,,,,11.57,3.87,19.9,68.9,0.46,192.01,,0.0,76.28,,
2024-10-29 02:45:00,24.0,48.5,1.17,6.46,7.63,6.16,13.62,0.26,0.58,0.21,,,,5.82,16.73,19.9,68.9,0.46,191.97,,0.0,76.28,,
2024-10-29 03:00:00,24.0,48.5,1.14,6.47,7.63,5.8,13.78,0.25,0.21,0.21,,,,1.72,12.58,19.91,68.9,0.46,191.97,,0.0,76.28,,
2024-10-29 03:15:00,24.0,48.5,1.21,6.16,7.36,5.98,13.74,0.25,0.19,0.21,,,,1.88,3.17,19.9,68.9,0.47,191.93,,0.0,76.28,,
2024-10-29 03:30:00,24.55,50.13,1.11,6.5,7.57,5.91,13.77,0.24,0.38,0.21,,,,6.57,1.01,19.89,68.9,0.47,192.01,,0.0,76.28,,
2024-10-29 03:45:00,25.2,52.0,1.19,6.27,7.46,5.99,13.49,0.24,0.72,0.83,,,,10.69,0.33,19.89,68.9,0.48,192.06,,0.0,76.28,,
2024-10-29 04:00:00,25.2,52.0,1.13,6.52,7.65,5.77,13.41,0.25,0.21,0.5,,,,20.94,0.16,19.91,68.54,0.47,192.03,,0.0,76.28,,
2024-10-29 04:15:00,25.2,52.0,1.01,6.66,7.67,5.78,13.65,0.25,1.61,0.21,,,,8.47,5.11,19.91,68.9,0.47,192.1,,0.0,76.28,,
2024-10-29 04:30:00,26.32,53.91,1.16,6.24,7.38,6.09,13.82,0.24,3.96,0.21,,,,6.02,15.75,19.91,68.9,0.48,192.08,,0.0,76.28,,
2024-10-29 04:45:00,27.6,56.0,1.28,5.88,7.18,6.11,13.54,0.24,1.3,0.21,,,,3.75,5.96,19.91,68.9,0.47,191.94,,0.0,76.28,,
2024-10-29 05:00:00,27.6,56.0,1.12,6.07,7.18,6.1,13.55,0.25,0.25,0.21,,,,0.75,2.05,19.92,68.9,0.47,191.97,,0.0,76.28,,
2024-10-29 05:15:00,27.6,56.0,1.06,6.25,7.32,5.96,13.69,0.25,0.25,0.21,,,,12.75,9.74,19.93,68.9,0.48,192.11,,0.0,76.28,,
2024-10-29 05:30:00,29.65,60.43,1.23,6.08,7.31,5.92,13.77,0.24,8.43,0.47,,,,6.01,4.59,19.93,68.9,0.48,192.06,,0.0,76.28,,
2024-10-29 05:45:00,32.0,,,,,,,,,0.31,,,,5.92,3.06,,,,,,0.0,,,
2024-10-29 06:00:00,32.0,65.5,1.21,6.45,7.65,5.77,,,,0.21,,,,4.47,9.82,19.93,68.9,0.47,192.04,,0.0,76.28,,
2024-10-29 06:15:00,32.0,,,,,,,,,0.21,,,,13.03,16.14,,,,,,0.0,,,
2024-10-29 06:30:00,32.0,65.5,1.19,6.09,7.29,5.96,,,,0.62,,,,4.3,5.13,19.93,68.9,0.48,192.11,,0.0,76.28,,
2024-10-29 06:45:00,32.0,,,,,,,,,0.34,,,,4.45,0.94,,,,,,0.0,,,
2024-10-29 07:00:00,32.0,65.5,1.38,6.46,7.84,5.84,,,,0.21,,,,6.28,1.21,19.91,68.9,0.48,192.15,,0.0,76.28,,
2024-10-29 07:15:00,32.0,,,,,,,,,0.21,,,,4.56,1.13,,,,,,0.0,,,
2024-10-29 07:30:00,35.28,76.93,1.75,5.96,7.72,6.02,,,,0.21,,,,1.08,6.05,19.92,68.9,0.49,192.35,,0.0,76.71,,
2024-10-29 07:45:00,39.2,,,,,,,,,0.72,,,,10.11,11.99,,,,,,0.0,,,
2024-10-29 08:00:00,39.2,90.0,1.83,6.13,7.98,6.0,,,,0.35,,,,15.27,3.03,19.94,68.9,0.49,186.25,,0.0,79.13,,
2024-10-29 08:15:00,39.2,,,,,,,,,0.84,,,,17.66,7.27,,,,,,0.0,,,
2024-10-29 08:30:00,45.17,104.0,1.98,6.04,8.03,6.02,,,,0.36,,,,9.04,2.78,19.99,68.9,0.48,11.8,,0.0,89.66,,
2024-10-29 08:45:00,52.0,,1.77,6.28,8.04,6.03,,,,0.64,,,,4.21,1.47,,,,,,0.0,,,
2024-10-29 09:00:00,52.0,120.0,1.75,6.17,7.92,6.19,14.21,,,0.31,,,,16.02,2.9,20.04,68.9,0.46,17.71,,0.0,104.97,,
2024-10-29 09:15:00,52.0,,1.84,6.04,7.88,6.13,,,,0.21,,,,10.94,12.99,,,,,,0.0,,,
2024-10-29 09:30:00,51.09,125.83,1.79,6.2,8.01,6.02,14.6,,,0.21,,,,6.93,3.41,20.08,68.9,0.54,192.05,,0.0,111.3,,
2024-10-29 09:45:00,50.0,,1.98,6.11,8.09,5.94,,,,0.21,,,,2.07,0.64,,,,,,0.0,,,
2024-10-29 10:00:00,50.0,132.5,1.77,6.31,8.09,6.01,14.48,,,0.21,,,,1.48,3.49,20.12,68.23,0.55,186.27,,0.0,127.82,,
2024-10-29 10:15:00,50.0,,1.89,6.44,8.34,5.94,,,,0.21,,,,0.78,1.0,,,,,,0.0,,,
2024-10-29 10:30:00,47.2,124.38,1.86,6.2,8.06,6.15,14.68,,,0.21,,,,5.26,1.81,20.16,62.95,0.45,12.06,,0.0,145.2,,
2024-10-29 10:45:00,44.0,,1.7,6.51,8.21,5.9,,,,0.21,,,,5.73,3.53,,,,,,0.0,,,
2024-10-29 11:00:00,44.0,115.5,1.46,6.22,7.67,6.09,13.97,,,1.88,,,,6.62,10.29,20.2,54.81,0.46,12.25,,0.0,162.98,,
2024-10-29 11:15:00,44.0,,1.26,6.47,7.72,5.92,,,,0.42,,,,23.61,1.85,,,,,,0.0,,,
2024-10-29 11:30:00,42.0,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-10-29 11:45:00,39.6,,1.12,6.37,7.48,5.91,,,,0.25,,,,3.68,3.42,,,,,,0.0,,,
2024-10-29 12:00:00,39.6,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-10-29 12:15:00,39.6,,1.29,6.12,7.42,5.85,,,,0.21,,,,2.4,6.13,,,,,,0.0,,,
2024-10-29 12:30:00,40.88,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-10-29 12:45:00,42.4,,1.32,6.03,7.35,5.82,,,,0.28,,,,18.89,12.46,20.22,56.13,0.49,11.96,,0.0,130.55,,
2024-10-29 13:00:00,42.4,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-10-29 13:15:00,42.4,,1.15,6.56,7.71,6.02,,,,1.0,,,,12.93,3.73,20.23,56.69,0.49,12.39,,0.0,138.83,,
2024-10-29 13:30:00,42.04,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-10-29 13:45:00,41.6,,1.19,6.27,7.43,6.07,,,,0.73,,,,8.36,1.78,20.21,56.69,0.48,12.57,,0.0,129.36,,
2024-10-29 14:00:00,41.6,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-10-29 14:15:00,41.6,110.5,1.08,6.38,7.47,5.87,13.49,0.26,18.34,0.22,,,,4.14,3.15,20.18,60.62,0.55,191.49,,0.0,119.62,,
2024-10-29 14:30:00,37.77,100.23,1.25,6.1,7.35,6.06,13.5,0.25,14.9,0.21,,,,14.4,3.19,20.16,61.5,0.56,191.65,,0.0,105.3,,
2024-10-29 14:45:00,33.2,88.5,1.28,6.23,7.54,5.86,13.64,0.25,11.37,0.21,,,,2.51,7.56,20.13,62.15,0.54,191.43,,0.0,109.31,,
2024-10-29 15:00:00,33.2,88.5,1.43,6.28,7.71,5.81,13.27,0.25,8.87,0.21,,,,22.14,15.77,20.13,62.31,0.54,191.38,,0.0,112.6,,
2024-10-29 15:15:00,33.2,88.5,1.45,6.34,7.79,6.03,13.31,0.24,5.26,0.61,,,,17.96,11.83,20.13,60.96,0.55,191.62,,0.0,108.56,,
2024-10-29 15:30:00,29.03,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-10-29 15:45:00,23.2,64.0,1.81,5.95,7.74,5.98,13.72,0.25,6.0,0.21,,,,0.61,2.84,20.09,61.0,0.53,191.37,,0.0,99.64,,
2024-10-29 16:00:00,23.2,,1.87,6.04,7.92,5.98,,,,0.21,,,,16.05,7.6,,,,,,0.0,,,
2024-10-29 16:15:00,23.2,64.0,1.82,6.23,8.05,6.01,13.91,0.25,6.0,0.22,,,,8.57,6.08,20.11,61.83,0.55,191.62,,0.0,93.59,,
2024-10-29 16:30:00,20.65,60.73,1.87,6.34,8.21,5.89,13.56,,,0.6,,,,7.2,0.21,20.11,63.07,0.55,191.73,,0.0,82.72,,
2024-10-29 16:45:00,17.6,57.0,1.91,6.02,7.93,6.11,13.21,0.25,6.0,0.21,,,,21.47,2.46,20.09,64.78,0.53,191.33,,0.0,80.89,,
2024-10-29 17:00:00,17.6,57.0,1.95,5.89,7.84,6.03,13.35,0.24,6.0,0.21,,,,8.72,13.23,20.08,66.74,0.55,191.57,,0.0,77.79,,
2024-10-29 17:15:00,17.6,57.0,1.75,6.46,8.22,5.88,13.53,0.24,6.0,0.21,,,,17.41,6.33,20.05,68.7,0.55,191.5,,0.0,76.28,,
2024-10-29 17:30:00,18.33,54.67,1.77,6.29,8.04,5.95,13.64,0.24,6.0,0.21,,,,3.74,6.8,20.04,68.9,0.53,191.66,,0.0,76.28,,
2024-10-29 17:45:00,19.2,52.0,1.99,6.03,8.02,5.99,13.87,0.24,6.0,0.21,,,,3.65,1.96,20.02,68.9,0.54,191.76,,0.0,76.28,,
2024-10-29 18:00:00,19.2,52.0,1.86,6.47,8.33,5.92,13.77,0.24,6.0,0.21,,,,6.6,4.5,20.02,68.9,0.53,185.61,,0.0,76.28,,
2024-10-29 18:15:00,19.2,52.0,1.88,6.23,8.11,6.08,13.6,0.24,6.0,0.21,,,,2.83,12.29,20.02,68.9,0.47,12.27,,0.0,76.28,,
2024-10-29 18:30:00,18.45,52.23,1.95,6.38,8.33,5.91,13.3,0.24,6.0,0.21,,,,10.4,5.48,20.01,68.9,0.48,12.38,,0.0,76.28,,
2024-10-29 18:45:00,17.6,52.5,1.89,6.42,8.31,6.03,13.27,0.24,6.0,0.21,,,,10.97,2.48,20.01,68.9,0.48,12.25,,0.0,76.28,,
2024-10-29 19:00:00,17.6,52.5,1.65,6.36,8.01,6.08,13.32,0.25,6.0,0.21,,,,23.91,17.33,20.0,68.9,0.49,16.24,,0.0,76.28,,
